Rating,Review
5,what an incredibly amazing action movie to my astonishment this film exceeds what i expected before starting to watch it especially the energetic force of feminine martial arts and mindblowing stunts even this film definitely surpasses all the bond movies particularly because the aerial battle left me totally speechless the supervillain taskmaster is not as strong as the black widow family because she is being brainwashed by her boss general dreykov all the black widow agents which they confront to their darker past and the red guardian go to destroy the red room which brainwashes all female agents until the red vial frees their mind well done to those who did their superb job for this extraordinary action film
5,i absolutely love this movie i just saw it the second time today and the acting was on point scarlett jos best performance in the mcu great plot supporting cast and music especially since grunge is back the end scene made me cry a little there were 2 spoilers in this movie the first was at the end scene where the gave a spoiler for a hawkeye show and possibly julia louisdreyfus better known as elaine from seinfeld or in the mcu valentina and when the taskmaster is fighting the red guardian she does the wolverines claw sheath thing which means there will probably be an xmen crossover 1110
4,this movie was very well done but not your typical lighthearted marvel movie the theme of this movie highly surrounds the real reality of human trafficking including an almost traumatizing minute long montage in the beginning of young children being kidnapped and put through trafficking me and my mom almost left the theatre because of how intense it was there is quite a bit of violencemore than typical in marveland a bit of swearing mostly in russian however the acting was incredible in this film and the chemistry between characters was off the charts marvel did a wonderful job of bringing to light natashas past while also bringing closure to it i would highly recommend for mature audiences please do not show this film to children
4,like any other first solo venture bw must go into great detail about natashas past if youre a comic buff this usually puts most enthusiasts to bed not due to poor quality or a lack of continuity its simply because we know the story and we want to get to the significant portion of the exposition nevertheless the introduction of taskmaster and russias version of capt america was somewhat pleasing to the eye but lacking a bit of volume especially taskmaster however the ending makes up for the lack of familiarity or relative exposure that we so often take for granted if only there could have been more instances of taskmaster clearly mimicking her opponentwow all in all i give this standalone mcu venture a 7 out of 10 not bad for a first solo film mrs johansson
4,its a fun and nice movie overall with a good fleshing out of black widows general character and story the qualms i really have with this movie is its release as it should have been released right after civil war so its impact was stronger and allowed for a deeper connection between the audience and black widow this movie also has an issue with the advertised antagonist of task master being quite underwhelming although i know this movie isnt anywhere near being task masters story or even require the character to be that fleshed out it would have been nicer for the advertised villain to be more developed other than that its a solid movie with a solid story and helps add more depth to characters new and old in the mcu
4,an entertaining blockbuster with amazing performances all round as an mcu film its not one of the greatest but sure adds an extra dimension to widows fate in infinity war which is never a negative the villains fell short but the heroes and the amazing action sequences made up for it a movie worth going back to the theaters for and the excellent performances made me left me wanting more from the new cast members
4,black widow is a spy thriller action packed film the first 30 minute on this was like a nonstop action because its action packed the whole film tells a story about natasha 5 years ago about natasha going back to her haunted past which was taskmaster now taskmaster was a big disappointment because she is just dreykov project and the main villain turns out to be dreykov its kinda like captain america the winter soldier where the main villain is alexadra pierce and the winter soldier is his project so the villain in this film isnt that great some moments in this film is very thrilling especially the fight with taskmaster on the bridge the film is also like pg13 mature with some dark tone this is probably one of the most darkest film in the mcu the action in this film makes the whole film like full with action such as the car chase the bridge fight the prison break sister reunion and the red room fight well its not for kids under 13 to watch because the action does have violence in it another thing that i really love is the character the character is the reason why the mcu franchise is a successful franchise the character backstory looks satisfying emotional with some thrilling moments and the family reunion was also emotional the whole film wasnt too little its not too small the whole film is just a journey for natasha going back to her past the villain doesnt have any super evil plan now the film the story does feels kind of late but i dont really care much
4,alright somethings could be better done but from the standpoint in audio design scriptwriting filming and cgi this was a really good movie its more serious than the other marvel movies and has a bit james bond the thing that i liked about this movie is that all the female characters werent woke feminists trying to take down the male gender wonderwoman 2 does that their characters wasnt just im a female it is something else than your average superhero movie the things that could be better were character writing a longer shots in norway the widdows acting but overall highly recommended
4,excellent film not the best marvel installment but i would consider it somewhat of a toptier addition it has its flaws and the timing of the release is obviously way too late but what can you do during a global pandemic right i liked this more than most people mainly because it lived up to the hype and exceeded my expectations amazing cast and actioni loved it i would say its worth the 30 on disney if you want to go that route but the theater is the place to go for this one folks
4,this was sooooo much better than i thought it would be i expected marvel not to put much effort into this but its surprisingly well done and easily one of the better marvel films love me a good standalone action film and this feels like one in the mcu i just wish they had used more russian actors for the main cast however all the actors did very well regardless
4,i cant understand why this film is only a 6810 if im being honest i thought it was a solid 75 because of how well put together the fight scenes were and how brilliant the russian accents were the setup for the hawkeye series is also a big plus as florence pugh was arguably the stand out of the film the red guardian brought back another thing what set marvel films apart from the earlier dc films which is the humor
4,well black widow is a great movie i say that because it brought a new side of a character that we have new for 10 years so i loved that i also loved florence pugh as yelena she outshines black widow in many ways black widow has no sense of humor yelena does the poses thats a good one i love the end where its all blowing up and there flying out of the air that is very cool also i love the story line these girls are being controlled and they have to stop it the parents are very funny the bad is this came out way to late 5 years late and if at came out at that time maybe yelena could have been in infinity war or engame but it came out when the character is dead so i say watch this movie also if you like combat then you are going to love this
3,i love mcu movies i know they have an almost unfair chokehold on the superhero genre but for good reason their pictures are almost always impeccable like you cant make a superhero movie and not be held up to the mcu standard that being said this is one of mcus average movies and im not sure im happy with that being the case considering this is about black widow the matriarch the queen the goddess and this is her last movie not that this movie isnt great but she deserves better the movie does have everything honestlysophisticated and imaginative action scenes fighting in the air fammm a heartwarming focus on the meaning of family and the mcu trademark of onpoint humor but so much more could be done this could have easily been a damnation of like the villainization of science but more importantly the patriarchy if they explored the analogy of the red room and the widows even more sm to be unpacked there also a few unnecessary things like the token brown guy and annoying hollywood tropes like colored folks only being in extra roles all the main cs are white come on guys you cant just have black panther to make up for everything and say bye to diversity and the big airplane for the finale but its eh excusable also florence pughs signature no sad face is a little funny when it should be actually well sad
3,i feel like this movie started out really good giving hints of a espionage thriller that would chill us to our core but it quickly deflated into your typical superhero movie that brought nothing new to the table the amount of explosions and bombs they survived just felt ridiculous by the end because they arent the hulk or thor and i thought this film would show us why people like the black widow and hawkeye can be useful and dangerous but no they are invincible like everyone else except in endgamethis could have been a epic final blast for natasha but it just felt flat and as if i had seen this movie a hundred times before and wasnt the finale we needed it was largely unsatisfactory but florence pughs performance was a real highlight and saved this movie in many ways and i am excited to see her in more marvel content
3,honestly its not a bad movie the sister character is funny and the action scenes are well choreographed my main gripe is that it has no rewatch ability some movies leave little bread crumbs as to who the final boss is or where the evil layer is located but this movie just dances around the unknowns until they eventually plop or down right in front of you i would have rated this a 4 star as it honestly wasnt badand especially not as bad as a lot of the 1 star reviews are saying it is but they changed my favorite marvel villain the task master into a female whos abilities are only due to a chip in her head honestly it was the biggest and most predictable let down in any marvel movie so far
3,unfortunately this movie falls under the same disappointing category as ant man and the wasp with a great premise and a great set up of idea only to be completely squandered by unnecessary jokes a lack of cohesive story telling and a certain agenda to it its not anywhere near as bad as captain marvel which is the worst mcu movie made and one of my least favorite movies ive ever seen in general the disappointment in this movie stems from the fact they could have made an amazing movie and blew it the villain of this movie is worse than any previous villain and that is saying a lot they ruined a great comic book villain by taking everything that made them awesome in the comics definitely was not worth a 1516 month delay of release and should have just been released on disney i so badly wanted this movie to be good and was so sad to see it ruined i dont think ill be seeing another mcu movie until dr strange 2 but ill be skipping eternals and shang chi because they already dont appeal to me at all and will save the money i remember thinking at one time that marvel would never make a bad film but unfortunately that just isnt the case with 3 out of the last 5 releases being terrible disappointments since infinity war endgame and spiderman 2 being the two good movies i am not optimistic theyll course correct and it will only be one disappointing movie after another at this point particularly because they will continue to alienate their audience with very obvious agendas with what theyre trying to send as a message
3,could be better definitely could be worse a but miss in the opportunity of learning about how natasha became an badass and the lore that surrounds her however we got to see her do what she does best kick butt look sexy and keep it going other issue i have this movie felt overly feminist and i dont mind a female lead role at all battle angel alita is a prime example of an amazing female lead anyhow fun movie for the most part natashascarlett will be missed but lets see how her sister fill that role in the future events of the marvel cinematics
3,somewhat short and simple most of the reviews here will state that the character yelena is the highlight of the film and essentially carrys it unlike any of the other characters and this is very true i find it to be somewhat disappointing however that this being black widows movie it doesnt feel like shes being given the spotlight that she should be for her sendoff movie every other character besides yelena and perhaps david harbours character is subpar in their development especially taskmaster spoiler alert but if you know you know taskmaster was essentially a couch potato in the film that felt like a rehash of ghost from antman just showing up here and there sheyes she feels comparable to the mandarin in terms of how badly they screwed up the respective characters perhaps even worse i dont usually have issues with gender swapping if it serves a purpose in the plot but there was literally no reason for the gender swap here it served zero purpose thats not even why people are upset though throughout the movie taskmaster remains idle whispering quiet lines and thats it other than that the basic marvel formula applies the same a whole lot of action supplemented with light hearted comedy and some feel good emotional moments this movie does it mediocre compared to other marvel movies but its there i am a huge marvel fan but black widow is practically a decade late and just didnt deliver for me
3,an alright movie for the mcu probably not going for a rewatch on it there were many times that natasha should have been severally injured as a human without super human abilities and just kinda walked it off the plot i wasnt too crazy about and the action wasnt too shabby any fight scene special effects were done great as always if you are looking for something to watch while munching on a big bowl of presidents choice popcorn you have a movie right here for you
3,really good action movie it had good visual special effects good story line love scarlett j the caring empathy the humor some of the super loud annoying sound effects and super loud blaring music was awful though it was so loud at many surprise events or struggles it made you lose the experience of what was going on in the movie scene or miss what the characters were saying to each other because of the screeching noise my husband i have left the theater several times early over the past few years during other movies that were so annoyingly loud it totally ruined the whole movie experience we discussed leaving the theater early during this movie but gritted our teeth and stayed why are they doing this over the top sound effects sadly i felt forced to give this movie a lower review because the noise was so annoying otherwise awesome movie
3,there is a lot to like about this film the action is pretty good the supporting characters are great and scarlett johansson is always cool i really wanted to like this film but found it very meh at the end the very bad script overshadowed what this movie could have become and no im not talking about story when i say script i mean how things connected through the film the connection with the family never felt real the villain never felt threatening her sisters feelings about the situation never felt fully explained the movie assumes you know a lot when in reality they should have told more the way the story plays out never really hits the mark which is why i think this movie will be forever on a shelf after youve watched it once
3,i dont know im not too thrilled with this one in my opinion one of marvels worse accomplishments the plot of the film itself is a classic marvel and thats totally ok you cant expect anything more or deeper and therefore neither the script nor the acting the character and life story of natasha and her sister are well presented everything is clear the first hour hour and a half of the film is a bit tiring until you see what exactly its about and then the film goes from complicated to very easy to follow the film is not for relaxation but it is a kind of science fiction so as a fan of the same as well as marvels heroes i watched the film all in all nothing is better or worse than other marvel movies
2,from mind numbing nonbone breaking and bloodless action to conceited and short sighted social commentary its another marvel movie by disney and its not good the titular character is more of a side character in her own movie the ham fisted girls get it done and evil masculine overlord of a mindless female army reflect a continued shallow approach to female empowerment female empowerment falling off things including literally exploding off of things without taking any damage much like captain marvel the action scenes have no tension because our female characters appear invincible as they lunge from action scene to action scene through events that would kill our maim an average human 10 times over the cartoon villain plot undermines the gravity of the family themes as well as the social commentary and overall this is a movie that shouldnt have been made but was to round out scarjos contractual obligation to disneys marvel marvel fan boys will love it children will probably be mostly bored by it
2,honestly this is the most tired predictable marvel movie since thor 2 everything just feels so forced and paint by numbers now this can be said for most marvel movies but at least it felt like most of those were made with a purpose in mind and a story to tell black widow feels like they just made it out of obligation genuinely a shame too as everyone feels like theyre trying their hardest to make this feel compelling but the plot is somehow needlessly overcomplicated and totally boring all at once sure the action scenes are well done the effects are stunning as ever and everything looks like it should but it feels like weve reached the point where this just feels forced and this is coming from someone who loves this franchise deeply and passionately for a character with as much intrigue and mystique surrounding her as black widow youd have thought theyd be able to keep their audience engaged and actually care about whats going on instead we get a slew of new dull characters throwing out the the same tired quips as always but with half the charm and double the preachyness do better marvel we all want you to
2,a long a waited film for a lot of people black widow has been hyped up to be this different more grounded side of the mcu and show a story of everyones favorite avenger but was it all worth it no plain and simple no while the film does show a lot of good ideas its a flawedawkward and unoriginal action movie that barely makes it to being one of the most forgettable mcu movies johansson is back as her title character and she does do a good job again with her are yelena belova played by florence pugh which is a good addition they both have very good and a believable sister relationship and the jokes that she makes are the actual good jokes of the movie david harbour and rachel weisz play red guardian and melina vostokoff both work good together but feel tacked on than anything else actually the whole movie feels tacked on the action scenes were a lackluster not to impressive but there were some scenes where the characters most of them are human defy the laws of gravity the whole message and just overall feel of the film feels pretentious its trying to go over as dark as it is and it dose and ill give the movie that it does try to achieve this tone but its so inconsistent the villains are not the greatest and the taskmaster whos a mercenary has photographic memory in the comics is reduced to a walking robot and the twist and reveal is super obvious overall black widow isnt really a satisfying film but is barely enjoyable i give it a 610
2,i was really looking forward to this movie and was sadly very disappointed after the first hour beginning was good and promising the story seemed to me and my audience as very fragmented and there so many holes in the supposed plotline writing could have been so much better sound editor should be fired as the volume of the movie would increase significantly during the action sequences which didnt make sense the main characters sister florence pughs yelena belova was an enjoyable addition and this actor is talented and seemed to get all of the best lines so in the opinion of my audience and myself save your by not wasting your hardearned money and view it if you must on streaming only or dvd with multiple people unfortunately a few diehard marvel fans were very disappointed in this film especially after waiting for it for so long
2,dont get me wrong this movie was great the action scenes are entertaining and thrilling to watch the humor in this movie is great as well really hass a better sense of humor than other mcu movies but the way some of the action shots were filmed it made it just so hard to process plus for me it feels overhyped ive been waiting for this movie a long time and had such high expectations going into theaters but i was totally let down by the pacing some of the shot angles and even generally confused by the mindcontrol aspect it wasnt really explained well the main villain wasnt even explained well in my opinion his motives felt lacking the concept of his base felt odd and there was just so many offputting things happening and dont get me started on the plot twist that was way too predictable for me to enjoy and finally the thing im absolutely furious about why was twlight sparkle in 1995 she didnt even have wings until 2015ish howd she magically appear as a plushie 20 years prior
2,i will try to be objective but sincerely mix a little bit of metal gear solid the bourne identity and mission impossible 4 and 5 but substitute them with indestructible women seriously not even a scratch or broken bones and youll have as a result this film it seems pretty much a lousy copy of fast and furious and that is how bad it for me was this film is a huge letdown i feel bad because scarlet johanson is a terrific actress and the black widow character has a lot to offer but it seems that this film purposely was looking to depict men as either useless laughable tools or evil persons who only are looking to control womens minds that only some red disney magic dust can save genuinely i was expecting an exciting and entertaining story some visual action scenes were fine but this is a forgettable film
2,i think the only reason this movie was made was to boost some feminist agenda the reason black widow didnt have a film in our original marvel lineup is that her contributions are limited shes not a superhero shes a hired gun and the movie reflects that i would rather you skip the feminist agenda and make a movie because it deserves to be made i could have gone without ever seeing this movie it was like giving gomorrah her own film its just unnecessary i like black widow in how she contributes to the group not her alone you didnt even put hawkeye in here and we know more about her love for him as family she literally died for him instead of these random people who were never mentioned until this film why was she not talking about them to steve during endgame im all for inclusion and representation but this is not it
2,i think that the movie was good but it shouldve been much better and had the potential to make characters like taskmaster as terrifying as the winter soldier in the 2nd captain america movie and black widows character isnt supposed to be a funny person yet this movie insisted on having lots of comedy and they wasted red guardians character by making him a joke and then natasha herself didnt even seem like the main character in her own movie since we it was set it the past the stakes werent as high since we knew what would happened basically they also made taskmaster a one time villain when she easily shouldve appeared in more films and tv shows the fights in the movie were also disappointing because they didnt explore the hand to hand combat that they shouldve overall for me a disappointment for what it couldve been and shouldve been
2,as a fan of the character natashablack widow i couldnt wait for her solo movie to come out and when it finally came out after being delayed for so long i am terrified to say its totally disappointing to watch her again being followed up by another storyline and a new case when the movie should have been about how a girl became black widow it is about how she reached steve in infinity war from civil war followed by a case of investigation which deals with her past it would have been a great story for the second part of the black widow franchise not for the initiation we wanted her past to be explored not an investigation
2,probably one of the worst mcu films to date i actually laughed out loud at several serious parts and dont even get me started on the post credits scene which sets up a conflict that could be resolved by a simple conversation florence pugh and david harbour give career high performances in the film though so it has that going for it also really dislike what they did to taskmaster
1,typical hypocrisy of corporation we see daily life but just like themwe turn out to be biased ourselves despite believing that were not ohh yeh marvel is awesome and were not biased towards it look at the rotten tomatoes reviewslook at the rating youre telling me that this is better than man of steel4050 or even iron man 2 the movie where scar jonatasha debuted pathetic and im not even talking about all the other feminism stuff like people why cant we have a marveldisney movie where the critics and auidience are as harsh and critical as they are when theyre slaughtering the dceu or some male dominant movie or some controversial movie like the joker im not saying the movie is trying to spread an agenda or anything and i dont have one of my own things happenyou want to make a cash grab and sometimes you screw upi get it but when i see the reviews of the film i demand to see honest opinions from the critics that claim to be unbiased and the auidience that claims to be against corporates and unbiased and open minded and tries to be rational in any part of their life but cinema coz thats where our agendas are made into heroes right
1,pretty disappointed the plot was terrible i mean like super low budget terrible we spent the entire movie thinking what the heck is going on action was okay and the actors were great a movie like this should have been mind blowing the cast was top notch and it just crashed and burned due to poor writing i was looking forward to seeing into who black widow was this left me with way more questions theres no insight into the red room her background or the relationship between widow and hawkeye i felt like this was just a rush to get something out whilst trying to fit a plot line between 2 movies where the avengers broke up i could care less what was happening to nat during that time but what i did want to see is her past the relationship she had with her sister her time in the red room and more of a reason to hate the villain the days of good movies are over everything is just noise explosions and pointless scenes the action was not even enough to keep me awake spent the last 45 minutes fighting to keep my eyes open i woke up and they were in a field of debris i didnt even bother to rewind what i missed i just wanted it to be over so i could go to sleep i love scarlett johansson i enjoy her movies but this just made me mad black widow was done a disservice with this one avoid oh and make sure you watch past the credits it will literally make you want to throw your remote into your tv it is not hawkeyes fault natasha is dead shame on you marvel
1,the film is good for feminist americans who dont care about reality but for those who do just a little they will feel embarrassed while watching the film for example what is it that the main villain who is a white man anyway but more on that later lives in this cured hot air balloon which is the red room any radar could be used to spot kilometers and shoot why didnt he go underground and at a super gulag prison that they couldnt take down an old mi8 helicopter as soon as they do not have at least one shilka they are produced in russia for approx 10 kg and 60000 igla missiles so inexpensive that they cant get a pair anyway the film is about there are only 3 male characters the silly father who sold his daughters the dude who gives everything for free but he still is in a friend zone in fact he is constantly being hurt mentally and of course the main villain who is a white bald russian man not at all discrimination
1,i love black widow but this movie was ridiculous spoilers it didnt really show her training in the red room other than a 30 second montage of all of the girls sitting in front of computer screens and learning martial arts i wanted to see her standing out in the red roomsmall acts of defiance better skills than the restsomething to set her apart it didnt show her real mother or how she met clint or how she came to be with sheild her fake familys actions dont really fit with their characters nothing really fits where did the red smoke come from and why would her fake mom help her after showing no remorse at giving her up in the first place after developing mind control serum for all the little girls and come on she was a scientist genius how did she not figure out they were using it on the widows once she found out and got angry rthat would have given her more motivation and it would have been perfect if she had developed the red smoke that woke them up then natasha and yelena releasing it they should have shown the fake parents growing actually attached to the girls and the father should have got put into jail for resisting them being takenreally disappointed
1,forgettable and mindless film subpar acting and inconsistent cgi a lot of action scenes had choppy misplaced editing and unsynchronized cuts forced dialogue and humor throughout the movie cringeworthy writing and a forced sister relationship doesnt save it so much pointless corny comedy bits that detracted from the plot i also expected more from the red guardian but he barely does anything in the entire film it doesnt make you care about the characters i also hate this version of taskmaster they ruined the taskmaster ip and lore doesnt even feel like a mcu film more so like a terrible spy movie some hopeless blind diehard mcu fans ate this up and praise it you people have no standards this is the worst mcu film in its entire chronology i regret paying money to watch this in 3d not worth watching in theaters not even worth streaming it illegally either 2 hours dragged out and left the audience feeling disconnected and unimmersed weakest marvel entry by far no contest
1,amazing how they made a 200 million budget look like an episode of hollyoaks scarlett johansson looked so bloody bored throughout the most animated she looked was when she was hitting her head against a table which is what i was doing after paying to watch this martin scorsese famously said marvel movies were like theme park rides if this was a ride it would be that one where fabio had a bird fly into his face like a bird in the face avoid if you can this film is terrible ps whos that craig david looking butler she has his acting was hilarious
1,awful cgi fest where the actors should have died 20 times half way through the film only the lead actress sj do you develop any empathy for the rest are throwaways seems like these movies are nearly all computer fakery that makes it hard to care what happens to the actors bad script assumptive leaps takes the movie from a promising start to about half way through you couldnt give a hoot and contemplate walking out my gf loved it so it seems to be a love it or hate it film in my mind the potential was there for a great bw movie it just wasnt
1,i have seen almost every marvel and dc movietv show out there and this by far my least favoriteeven worse then the ryan reynolds green lantern the only reason i didnt turn it off was because i was watching with my family the acting wasnt bad but it was the plot that killed this movie only time ive ever wished for my money back on a marvel film smfh i had so much hope after wanda vision and loki i feel like the black widowscarlett johansson deserved a better movie in addition the cgi was trash it was worse then the transformer movies cgii will watch it again to confirm but i dont think it will change my opinionps i never leave a review on anything if that says anything about how bad the plot was
1,not impressed after 2 years i was hoping something better from marvel but disappointed natashas character was the only down to earth superhero in the mcu and they had to go and bring cyborgs and cybertrucks to the mix not to mention the floating islands of pandora her backstory was incomplete there was no portrayal of her training or her parents just bits and pieces here and there oh and cant forget the comedy element why would anyone mix comedy when they are trying at showing some kind of character development it just dint go well with me the cgi was mediocre action sequences reminded of watching the fast and furious series i really wamted her character to have a better solo movie than this but very disappointed and what was that post credits scene could it have been any worse i realize there should be some connection to the rest of the universe but not like this marvel maybe it was the wait that got me full of hopes but nevertheless this is my perspective and i am not impressed
1,its simply not good very disappointed because black widow is or was until this movie an interesting character and had a lot of potential for a gripping back story instead it felt rushed and the details of the red room are still vague even after watching the entire movie i cant stand the russian accents and i just feel like marvel should stop attempting to make american actors do these because it takes away from the authenticity there was too much corny humor in a movie that i thought was going to be pretty damn dark it left me feeling disconnected from the characters and from the plot itself speaking of plot it was just so flat and predictable the acting sucked and i guess disney didnt trust scarlett enough to carry the movie on her own which is why all the supporting characters were brought in it was boring and didnt add any dimension to her character at all
5,enjoyed this movie so much i went home and watched the original scream movie right after and caught even more similarities i think this movie pays homage to the original in some nostalgic ways it is a very self aware film which i loved the original screams purpose is about breaking the mold of common horror tropes so having them be part of this movie too in such a manner that they were i found ironic and funny the comments about out of touch old directors that dont understand young audiences i dont get im young i enjoyed it the fact that you all expect a group of teens to be in touch with reality is where youre wrong lol yes it probably couldve been better in some way or another but i would gladly go see it again i recommend this it had some good prosthetic death scenes real bloodwounds not that cgi junk and i had a good time guessing who done it
5,dont really understand the bad reviews its a slasher movie its not going to be the best movie youve ever seen so you get what you expect it was much better than my expectations though i loved how there was a comedy aspect like there was in scream 4 but they didnt overdo it there was a lot of gore obviously but it wasnt horrible a few of the deaths were a little unrealistic but thats a slasher film for you dont know how anyone can survive like 20 stab wounds all over their body but yea the beginning was also great it captured the same feel of the original screams open scene by making it incredibly modern day and perfectly captured gen z at its finest in taras character i highly recommend watching this if you just want a stupid but well written slasher film it also takes shots at other scream movies too which i thought was funnynow for the kinda spoiler part so i liked how it hinted at a specific common twist throughout the movie which almost made me doubt my original stance on who the killer was obviously the ending was predictable but the movie did a good job on swaying your opinion it also bought back old characters if you were wondering at all rip
5,what a great way to start 2022 this film definitely delivers especially the new characters who are actually really great the kills are brutal which is what i love about horror movies the performances and cast were great the twists and turns where awesome and the 4th wall breaking was also really great and hilarious even though they did it too much scream is my alltime favorite film and im very impressed with this one my 2nd favorite in the series the only thing ill say is that is pays tribute to the original masterpiece and wes cravens legacy that he created by the way david arquette knocks it completely out the park was my favorite part of the film 1010
5,absolutely enjoyed every minute worth watching this film easily my favorite of the whole franchise followed of course by the original scream met all expectations going into this film acting was superb plot was unexpected and almost jumped completely out of my seat several times throughout if you are looking for a quick scare edge of your seat type of movie you have picked the right movie easily 55 stars for my critic rating highly recommended for those who are fans of this franchise i would encourage those who are easily frightened to watch with the lights turned on and hold on to your seat because it will be a bumpy ride throughout
5,as randy meeks said in scream 2 carnagecandy thats exactly what this new scream movie is the one every fan deserves it has been a decade we witnessed the last scream movie and i was amused to see that radio silence had reins this time after craven couldnt think of another better filmmakers to direct this franchise the movie is funny wellacted brilliantly shot right amount of easter eggs brutal kills bold choices graphic and nailed the whole meta and tongueincheek humour i was impressed how the makers seamlessly achieved the transition and shift of focus from legacy characters to the new ones sid gale and dewey never once seemed shoehorned and that third act at stu machers house thats all i am gonna say the finale is crazy and keeps the suspense going easily my favourite after the first one i guess studio and makers of the new matrix should take cues from this movie and crew on how to handle a requel all hail the ghost face we welcome you back it is an honour
5,ive never been a huge fan of the genrefranchise but for the first rebrand of 2022 its a plethora of nostalgia comedy and mild gore with some fantastic slasher scenes the effects are subtle without being stomach turning but should still sate the fans of the brand much like any movie of its type the only down side is the predictability id give it 45 but rounded up for the amount it made me laugh as it took the mick out of itself for the duration as someone who hasnt watched the entire back catalogue im sure some of the inside jokes went over my head i dont however feel this took anything away from my enjoyment though i would say if you dont know the premise and content of at least the original youll be missing out a bitits hard to say anything else without spoilers so ill leave it there
5,as a true fan of the og scream 1996 and someone only mildly interested and quite critical of the followups with part 2 being the exception i have to say that this movie surpassed my expectations my concern was that without wes cravens involvement theres no way theyd ever be able to recapture the feeling of the first one i was wrong the cast was fantastic all the way around but jack quaid clearly stood out and was absolutely brilliant he brought much of the same energy and feel that matthew lillard did in the original i wont spoil anything here but if youre a fan of the first one do yourself a favor and go see this movie
5,i dont know how people gave this movie 4 stars i mean this is a slasher movie with obvious killer ghostface and the job is to find the killers in the group i think this one is a 5 stars movie all the casts are amazing bringing courteney cox neve campbell and david arquette to the game is absolutely great and i really loved it i was so excited watching it from the beginning until the end all scenes are great none of them are boring for me you guys should definitely watch it such a good thriller movie for opening 2022
5,had an absolutely lovely time darien our server was outstanding the chain has made a reputation for offering delicious italian cuisinecertainly happy they did not disappoint the wine selection is extensive the menu is also well thought out i enjoyed the overall experience with so many restaurants failing we are so glad they have survived the current climate darien again did a fabulous job as he made a difference in the overall experience we recommend maggianos in san paulo we will return
5,i let in sink in a day to determine how much i liked this as the movie went so fast and i was waiting quite some time for this movie that being said one day later and time to think this movie was great and the best outside of the original the cast is amazing and the kills are very brutal i wasnt sure how i felt about the motive until i simmered and it and now that i did i love it you will never be able to replicate the originality of 1996 but this did scream amazing justice and is the perfect requel to move forward i know they filmed 5 endings to this movie it will be interesting to see if they include them when it hits dvd but i cant imagine they didnt pick the right one
4,just got back from seeing it now and to be honest i dont want anymore it was fun but highly upset about 2 scenes 45 for me og3 was the best part for me kills were more brutal on olivias level liked 2 or 3 of the newbies ghostface was on point but reveal and motive just updating after a second viewing the motive played better for me i think i was just overwhelmed the first watch
4,the film was overall really good it is not as campy or funny as previous scream movies it is very serious and gory unlike any of the movies in the franchise the movie lacked the dramatic opening scene that the rest of the scream movies always have it was good but doesnt make your jaw drop the ending scene which had suprising killers lack the crazed emotion and hatred that the other killers have had the killer reveal is always the best part of the movie but the performances were dry the action at the ending made up for the lack of acting overall it was a really good movie
4,way better than i thought it would be definitely better than 3 and 4 some parts were really badly actedwritten and some parts felt really gruesome and cruel but i think thats how a slasher movie should be overall the movie felt like a love letter to wes craven and the franchise as a whole
4,was supposed to work but the illinois blizzard cancelled that so i decided to go alone and catch an early showing of this movie ill make it quick and easy was a fun movie that did bad and good thats all i gotta say about it some goofy moments forsure but a lot of it was definitely entertaining go watch if youre a fan of the scream franchise for wes
4,appreciated the back to their roots storytelling they produced a nostalgic 90s style slasher flick while poking fun at themselves without overdoing it or relying on social commentary to elevate the storyline perfect date night movie wes would have been proud of do it for dewey
4,im not a slasher film fan so there were times when i genuinely had to look away from the screen because of all the gore but the end fight scene was kind of iconic its a silly fun movie in my opinion fun to watch with your friends kind of makes fun of fans of slasher films
